"","SystemCodeNumber","Capacity","Occupancy","LastUpdated","LastUpdated_rounded"
"6957","BHMBRCBRG02","1194",627,2016-10-05 12:00:00,2016-10-05 12:00:00
"6958","BHMBRCBRG02","1194",667,2016-10-05 12:30:00,2016-10-05 12:30:00
"6959","BHMBRCBRG02","1194",710,2016-10-05 13:00:00,2016-10-05 13:00:00
"6960","BHMBRCBRG02","1194",728,2016-10-05 13:30:00,2016-10-05 13:30:00
"6961","BHMBRCBRG02","1194",730,2016-10-05 14:00:00,2016-10-05 14:00:00
"6962","BHMBRCBRG02","1194",706,2016-10-05 14:30:00,2016-10-05 14:30:00
"6963","BHMBRCBRG02","1194",668,2016-10-05 15:00:00,2016-10-05 15:00:00
"6964","BHMBRCBRG02","1194",626,2016-10-05 15:30:00,2016-10-05 15:30:00
"6965","BHMBRCBRG02","1194",580,2016-10-05 16:00:00,2016-10-05 16:00:00
"6966","BHMBRCBRG02","1194",531,2016-10-05 16:30:00,2016-10-05 16:30:00
"6967","BHMBRCBRG02","1194",85,2016-10-06 08:00:00,2016-10-06 08:00:00
"6968","BHMBRCBRG02","1194",112,2016-10-06 08:30:00,2016-10-06 08:30:00
"6969","BHMBRCBRG02","1194",148,2016-10-06 09:00:00,2016-10-06 09:00:00
"6970","BHMBRCBRG02","1194",195,2016-10-06 09:30:00,2016-10-06 09:30:00
"6971","BHMBRCBRG02","1194",275,2016-10-06 10:00:00,2016-10-06 10:00:00
"6972","BHMBRCBRG02","1194",376,2016-10-06 10:30:00,2016-10-06 10:30:00
"6973","BHMBRCBRG02","1194",484,2016-10-06 11:00:00,2016-10-06 11:00:00
"6974","BHMBRCBRG02","1194",569,2016-10-06 11:30:00,2016-10-06 11:30:00
"6975","BHMBRCBRG02","1194",652,2016-10-06 12:00:00,2016-10-06 12:00:00
"6976","BHMBRCBRG02","1194",706,2016-10-06 12:30:00,2016-10-06 12:30:00
"6977","BHMBRCBRG02","1194",758,2016-10-06 13:00:00,2016-10-06 13:00:00
"6978","BHMBRCBRG02","1194",777,2016-10-06 13:30:00,2016-10-06 13:30:00
"6979","BHMBRCBRG02","1194",781,2016-10-06 14:00:00,2016-10-06 14:00:00
"6980","BHMBRCBRG02","1194",761,2016-10-06 14:30:00,2016-10-06 14:30:00
"6981","BHMBRCBRG02","1194",718,2016-10-06 15:00:00,2016-10-06 15:00:00
"6982","BHMBRCBRG02","1194",668,2016-10-06 15:30:00,2016-10-06 15:30:00
"6983","BHMBRCBRG02","1194",612,2016-10-06 16:00:00,2016-10-06 16:00:00
"6984","BHMBRCBRG02","1194",564,2016-10-06 16:30:00,2016-10-06 16:30:00
"6985","BHMBRCBRG02","1194",100,2016-10-07 08:00:00,2016-10-07 08:00:00
"6986","BHMBRCBRG02","1194",124,2016-10-07 08:30:00,2016-10-07 08:30:00
"6987","BHMBRCBRG02","1194",165,2016-10-07 09:00:00,2016-10-07 09:00:00
"6988","BHMBRCBRG02","1194",225,2016-10-07 09:30:00,2016-10-07 09:30:00
"6989","BHMBRCBRG02","1194",334,2016-10-07 10:00:00,2016-10-07 10:00:00
"6990","BHMBRCBRG02","1194",445,2016-10-07 10:30:00,2016-10-07 10:30:00
"6991","BHMBRCBRG02","1194",560,2016-10-07 11:00:00,2016-10-07 11:00:00
"6992","BHMBRCBRG02","1194",657,2016-10-07 11:30:00,2016-10-07 11:30:00
"6993","BHMBRCBRG02","1194",747,2016-10-07 12:00:00,2016-10-07 12:00:00
"6994","BHMBRCBRG02","1194",812,2016-10-07 12:30:00,2016-10-07 12:30:00
"6995","BHMBRCBRG02","1194",864,2016-10-07 13:00:00,2016-10-07 13:00:00
"6996","BHMBRCBRG02","1194",892,2016-10-07 13:30:00,2016-10-07 13:30:00
"6997","BHMBRCBRG02","1194",897,2016-10-07 14:00:00,2016-10-07 14:00:00
"6998","BHMBRCBRG02","1194",872,2016-10-07 14:30:00,2016-10-07 14:30:00
"6999","BHMBRCBRG02","1194",829,2016-10-07 15:00:00,2016-10-07 15:00:00
"7000","BHMBRCBRG02","1194",783,2016-10-07 15:30:00,2016-10-07 15:30:00
"7001","BHMBRCBRG02","1194",720,2016-10-07 16:00:00,2016-10-07 16:00:00
"7002","BHMBRCBRG02","1194",662,2016-10-07 16:30:00,2016-10-07 16:30:00
"7003","BHMBRCBRG02","1194",58,2016-10-08 08:00:00,2016-10-08 08:00:00
"7004","BHMBRCBRG02","1194",67,2016-10-08 08:30:00,2016-10-08 08:30:00
"7005","BHMBRCBRG02","1194",114,2016-10-08 09:00:00,2016-10-08 09:00:00
"7006","BHMBRCBRG02","1194",203,2016-10-08 09:30:00,2016-10-08 09:30:00
"7007","BHMBRCBRG02","1194",320,2016-10-08 10:00:00,2016-10-08 10:00:00
"7008","BHMBRCBRG02","1194",453,2016-10-08 10:30:00,2016-10-08 10:30:00
"7009","BHMBRCBRG02","1194",576,2016-10-08 11:00:00,2016-10-08 11:00:00
"7010","BHMBRCBRG02","1194",706,2016-10-08 11:30:00,2016-10-08 11:30:00
"7011","BHMBRCBRG02","1194",868,2016-10-08 12:00:00,2016-10-08 12:00:00
"7012","BHMBRCBRG02","1194",988,2016-10-08 12:30:00,2016-10-08 12:30:00
"7013","BHMBRCBRG02","1194",1090,2016-10-08 13:00:00,2016-10-08 13:00:00
"7014","BHMBRCBRG02","1194",1154,2016-10-08 13:30:00,2016-10-08 13:30:00
"7015","BHMBRCBRG02","1194",1181,2016-10-08 14:00:00,2016-10-08 14:00:00
"7016","BHMBRCBRG02","1194",1186,2016-10-08 14:30:00,2016-10-08 14:30:00
"7017","BHMBRCBRG02","1194",1192,2016-10-08 15:00:00,2016-10-08 15:00:00
"7018","BHMBRCBRG02","1194",1184,2016-10-08 15:30:00,2016-10-08 15:30:00
"7019","BHMBRCBRG02","1194",1139,2016-10-08 16:00:00,2016-10-08 16:00:00
"7020","BHMBRCBRG02","1194",1064,2016-10-08 16:30:00,2016-10-08 16:30:00
"7021","BHMBRCBRG02","1194",58,2016-10-09 08:00:00,2016-10-09 08:00:00
"7022","BHMBRCBRG02","1194",64,2016-10-09 08:30:00,2016-10-09 08:30:00
"7023","BHMBRCBRG02","1194",84,2016-10-09 09:00:00,2016-10-09 09:00:00
"7024","BHMBRCBRG02","1194",102,2016-10-09 09:30:00,2016-10-09 09:30:00
"7025","BHMBRCBRG02","1194",158,2016-10-09 10:00:00,2016-10-09 10:00:00
"7026","BHMBRCBRG02","1194",259,2016-10-09 10:30:00,2016-10-09 10:30:00
"7027","BHMBRCBRG02","1194",447,2016-10-09 11:00:00,2016-10-09 11:00:00
"7028","BHMBRCBRG02","1194",625,2016-10-09 11:30:00,2016-10-09 11:30:00
"7029","BHMBRCBRG02","1194",820,2016-10-09 12:00:00,2016-10-09 12:00:00
"7030","BHMBRCBRG02","1194",938,2016-10-09 12:30:00,2016-10-09 12:30:00
"7031","BHMBRCBRG02","1194",1027,2016-10-09 13:00:00,2016-10-09 13:00:00
"7032","BHMBRCBRG02","1194",1062,2016-10-09 13:30:00,2016-10-09 13:30:00
"7033","BHMBRCBRG02","1194",1098,2016-10-09 14:00:00,2016-10-09 14:00:00
"7034","BHMBRCBRG02","1194",1100,2016-10-09 14:30:00,2016-10-09 14:30:00
"7035","BHMBRCBRG02","1194",1083,2016-10-09 15:00:00,2016-10-09 15:00:00
"7036","BHMBRCBRG02","1194",1021,2016-10-09 15:30:00,2016-10-09 15:30:00
"7037","BHMBRCBRG02","1194",896,2016-10-09 16:00:00,2016-10-09 16:00:00
"7038","BHMBRCBRG02","1194",755,2016-10-09 16:30:00,2016-10-09 16:30:00
"7039","BHMBRCBRG02","1194",80,2016-10-10 08:00:00,2016-10-10 08:00:00
"7040","BHMBRCBRG02","1194",105,2016-10-10 08:30:00,2016-10-10 08:30:00
"7041","BHMBRCBRG02","1194",146,2016-10-10 09:00:00,2016-10-10 09:00:00
"7042","BHMBRCBRG02","1194",185,2016-10-10 09:30:00,2016-10-10 09:30:00
"7043","BHMBRCBRG02","1194",265,2016-10-10 10:00:00,2016-10-10 10:00:00
"7044","BHMBRCBRG02","1194",366,2016-10-10 10:30:00,2016-10-10 10:30:00
"7045","BHMBRCBRG02","1194",480,2016-10-10 11:00:00,2016-10-10 11:00:00
"7046","BHMBRCBRG02","1194",578,2016-10-10 11:30:00,2016-10-10 11:30:00
"7047","BHMBRCBRG02","1194",673,2016-10-10 12:00:00,2016-10-10 12:00:00
"7048","BHMBRCBRG02","1194",748,2016-10-10 12:30:00,2016-10-10 12:30:00
"7049","BHMBRCBRG02","1194",796,2016-10-10 13:00:00,2016-10-10 13:00:00
"7050","BHMBRCBRG02","1194",825,2016-10-10 13:30:00,2016-10-10 13:30:00
"7051","BHMBRCBRG02","1194",822,2016-10-10 14:00:00,2016-10-10 14:00:00
"7052","BHMBRCBRG02","1194",789,2016-10-10 14:30:00,2016-10-10 14:30:00
"7053","BHMBRCBRG02","1194",736,2016-10-10 15:00:00,2016-10-10 15:00:00
"7054","BHMBRCBRG02","1194",672,2016-10-10 15:30:00,2016-10-10 15:30:00
"7055","BHMBRCBRG02","1194",612,2016-10-10 16:00:00,2016-10-10 16:00:00
"7056","BHMBRCBRG02","1194",553,2016-10-10 16:30:00,2016-10-10 16:30:00
"7057","BHMBRCBRG02","1194",83,2016-10-11 08:00:00,2016-10-11 08:00:00
"7058","BHMBRCBRG02","1194",106,2016-10-11 08:30:00,2016-10-11 08:30:00
"7059","BHMBRCBRG02","1194",149,2016-10-11 09:00:00,2016-10-11 09:00:00
"7060","BHMBRCBRG02","1194",187,2016-10-11 09:30:00,2016-10-11 09:30:00
"7061","BHMBRCBRG02","1194",255,2016-10-11 10:00:00,2016-10-11 10:00:00
"7062","BHMBRCBRG02","1194",342,2016-10-11 10:30:00,2016-10-11 10:30:00
"7063","BHMBRCBRG02","1194",448,2016-10-11 11:00:00,2016-10-11 11:00:00
"7064","BHMBRCBRG02","1194",532,2016-10-11 11:30:00,2016-10-11 11:30:00
"7065","BHMBRCBRG02","1194",607,2016-10-11 12:00:00,2016-10-11 12:00:00
"7066","BHMBRCBRG02","1194",657,2016-10-11 12:30:00,2016-10-11 12:30:00
"7067","BHMBRCBRG02","1194",696,2016-10-11 13:00:00,2016-10-11 13:00:00
"7068","BHMBRCBRG02","1194",713,2016-10-11 13:30:00,2016-10-11 13:30:00
"7069","BHMBRCBRG02","1194",710,2016-10-11 14:00:00,2016-10-11 14:00:00
"7070","BHMBRCBRG02","1194",675,2016-10-11 14:30:00,2016-10-11 14:30:00
"7071","BHMBRCBRG02","1194",634,2016-10-11 15:00:00,2016-10-11 15:00:00
"7072","BHMBRCBRG02","1194",589,2016-10-11 15:30:00,2016-10-11 15:30:00
"7073","BHMBRCBRG02","1194",546,2016-10-11 16:00:00,2016-10-11 16:00:00
"7074","BHMBRCBRG02","1194",500,2016-10-11 16:30:00,2016-10-11 16:30:00
"7075","BHMBRCBRG02","1194",88,2016-10-12 08:04:00,2016-10-12 08:00:00
"7076","BHMBRCBRG02","1194",105,2016-10-12 08:31:01,2016-10-12 08:30:00
"7077","BHMBRCBRG02","1194",149,2016-10-12 09:03:59,2016-10-12 09:00:00
"7078","BHMBRCBRG02","1194",174,2016-10-12 09:26:58,2016-10-12 09:30:00
"7079","BHMBRCBRG02","1194",249,2016-10-12 10:01:04,2016-10-12 10:00:00
"7080","BHMBRCBRG02","1194",319,2016-10-12 10:31:04,2016-10-12 10:30:00
"7081","BHMBRCBRG02","1194",391,2016-10-12 11:04:01,2016-10-12 11:00:00
"7082","BHMBRCBRG02","1194",442,2016-10-12 11:31:05,2016-10-12 11:30:00
"7083","BHMBRCBRG02","1194",506,2016-10-12 12:04:04,2016-10-12 12:00:00
"7084","BHMBRCBRG02","1194",550,2016-10-12 12:31:05,2016-10-12 12:30:00
"7085","BHMBRCBRG02","1194",579,2016-10-12 13:04:04,2016-10-12 13:00:00
"7086","BHMBRCBRG02","1194",574,2016-10-12 13:34:03,2016-10-12 13:30:00
"7087","BHMBRCBRG02","1194",578,2016-10-12 14:03:59,2016-10-12 14:00:00
"7088","BHMBRCBRG02","1194",559,2016-10-12 14:34:04,2016-10-12 14:30:00
"7089","BHMBRCBRG02","1194",544,2016-10-12 15:01:03,2016-10-12 15:00:00
"7090","BHMBRCBRG02","1194",523,2016-10-12 15:30:59,2016-10-12 15:30:00
"7091","BHMBRCBRG02","1194",495,2016-10-12 15:57:05,2016-10-12 16:00:00
"7092","BHMBRCBRG02","1194",463,2016-10-12 16:31:05,2016-10-12 16:30:00
"7093","BHMBRCBRG02","1194",80,2016-10-13 07:57:02,2016-10-13 08:00:00
"7094","BHMBRCBRG02","1194",114,2016-10-13 08:31:06,2016-10-13 08:30:00
"7095","BHMBRCBRG02","1194",146,2016-10-13 09:04:02,2016-10-13 09:00:00
"7096","BHMBRCBRG02","1194",192,2016-10-13 09:31:01,2016-10-13 09:30:00
"7097","BHMBRCBRG02","1194",246,2016-10-13 09:57:08,2016-10-13 10:00:00
"7098","BHMBRCBRG02","1194",318,2016-10-13 10:31:03,2016-10-13 10:30:00
"7099","BHMBRCBRG02","1194",380,2016-10-13 11:04:08,2016-10-13 11:00:00
"7100","BHMBRCBRG02","1194",426,2016-10-13 11:31:06,2016-10-13 11:30:00
"7101","BHMBRCBRG02","1194",497,2016-10-13 11:57:06,2016-10-13 12:00:00
"7102","BHMBRCBRG02","1194",556,2016-10-13 12:31:08,2016-10-13 12:30:00
"7103","BHMBRCBRG02","1194",587,2016-10-13 13:04:04,2016-10-13 13:00:00
"7104","BHMBRCBRG02","1194",602,2016-10-13 13:31:08,2016-10-13 13:30:00
"7105","BHMBRCBRG02","1194",598,2016-10-13 13:57:07,2016-10-13 14:00:00
"7106","BHMBRCBRG02","1194",605,2016-10-13 14:31:06,2016-10-13 14:30:00
"7107","BHMBRCBRG02","1194",583,2016-10-13 15:04:08,2016-10-13 15:00:00
"7108","BHMBRCBRG02","1194",543,2016-10-13 15:31:08,2016-10-13 15:30:00
"7109","BHMBRCBRG02","1194",541,2016-10-13 16:04:08,2016-10-13 16:00:00
"7110","BHMBRCBRG02","1194",513,2016-10-13 16:31:08,2016-10-13 16:30:00
"7111","BHMBRCBRG02","1194",75,2016-10-14 08:01:05,2016-10-14 08:00:00
"7112","BHMBRCBRG02","1194",105,2016-10-14 08:27:10,2016-10-14 08:30:00
"7113","BHMBRCBRG02","1194",137,2016-10-14 09:01:08,2016-10-14 09:00:00
"7114","BHMBRCBRG02","1194",187,2016-10-14 09:27:10,2016-10-14 09:30:00
"7115","BHMBRCBRG02","1194",282,2016-10-14 10:01:11,2016-10-14 10:00:00
"7116","BHMBRCBRG02","1194",343,2016-10-14 10:27:09,2016-10-14 10:30:00
"7117","BHMBRCBRG02","1194",399,2016-10-14 11:01:07,2016-10-14 11:00:00
"7118","BHMBRCBRG02","1194",450,2016-10-14 11:27:06,2016-10-14 11:30:00
"7119","BHMBRCBRG02","1194",527,2016-10-14 12:01:11,2016-10-14 12:00:00
"7120","BHMBRCBRG02","1194",557,2016-10-14 12:27:06,2016-10-14 12:30:00
"7121","BHMBRCBRG02","1194",593,2016-10-14 13:01:11,2016-10-14 13:00:00
"7122","BHMBRCBRG02","1194",599,2016-10-14 13:27:07,2016-10-14 13:30:00
"7123","BHMBRCBRG02","1194",597,2016-10-14 14:01:11,2016-10-14 14:00:00
"7124","BHMBRCBRG02","1194",568,2016-10-14 14:34:08,2016-10-14 14:30:00
"7125","BHMBRCBRG02","1194",559,2016-10-14 15:01:12,2016-10-14 15:00:00
"7126","BHMBRCBRG02","1194",530,2016-10-14 15:27:08,2016-10-14 15:30:00
"7127","BHMBRCBRG02","1194",509,2016-10-14 16:01:11,2016-10-14 16:00:00
"7128","BHMBRCBRG02","1194",488,2016-10-14 16:34:08,2016-10-14 16:30:00
"7129","BHMBRCBRG02","1194",52,2016-10-15 08:01:11,2016-10-15 08:00:00
"7130","BHMBRCBRG02","1194",59,2016-10-15 08:34:10,2016-10-15 08:30:00
"7131","BHMBRCBRG02","1194",88,2016-10-15 09:01:09,2016-10-15 09:00:00
"7132","BHMBRCBRG02","1194",122,2016-10-15 09:27:11,2016-10-15 09:30:00
"7133","BHMBRCBRG02","1194",198,2016-10-15 10:01:12,2016-10-15 10:00:00
"7134","BHMBRCBRG02","1194",287,2016-10-15 10:27:15,2016-10-15 10:30:00
"7135","BHMBRCBRG02","1194",397,2016-10-15 11:01:14,2016-10-15 11:00:00
"7136","BHMBRCBRG02","1194",499,2016-10-15 11:27:14,2016-10-15 11:30:00
"7137","BHMBRCBRG02","1194",653,2016-10-15 12:01:12,2016-10-15 12:00:00
"7138","BHMBRCBRG02","1194",798,2016-10-15 12:27:10,2016-10-15 12:30:00
"7139","BHMBRCBRG02","1194",981,2016-10-15 13:01:14,2016-10-15 13:00:00
"7140","BHMBRCBRG02","1194",1099,2016-10-15 13:34:13,2016-10-15 13:30:00
"7141","BHMBRCBRG02","1194",1140,2016-10-15 14:01:13,2016-10-15 14:00:00
"7142","BHMBRCBRG02","1194",1176,2016-10-15 14:27:12,2016-10-15 14:30:00
"7143","BHMBRCBRG02","1194",1192,2016-10-15 15:01:13,2016-10-15 15:00:00
"7144","BHMBRCBRG02","1194",1178,2016-10-15 15:27:12,2016-10-15 15:30:00
"7145","BHMBRCBRG02","1194",1116,2016-10-15 16:01:15,2016-10-15 16:00:00
"7146","BHMBRCBRG02","1194",1029,2016-10-15 16:27:16,2016-10-15 16:30:00
"7147","BHMBRCBRG02","1194",72,2016-10-16 08:01:13,2016-10-16 08:00:00
"7148","BHMBRCBRG02","1194",89,2016-10-16 08:27:13,2016-10-16 08:30:00
"7149","BHMBRCBRG02","1194",155,2016-10-16 09:01:15,2016-10-16 09:00:00
"7150","BHMBRCBRG02","1194",165,2016-10-16 09:27:13,2016-10-16 09:30:00
"7151","BHMBRCBRG02","1194",225,2016-10-16 10:04:13,2016-10-16 10:00:00
"7152","BHMBRCBRG02","1194",253,2016-10-16 10:34:13,2016-10-16 10:30:00
"7153","BHMBRCBRG02","1194",290,2016-10-16 11:01:13,2016-10-16 11:00:00
"7154","BHMBRCBRG02","1194",323,2016-10-16 11:27:17,2016-10-16 11:30:00
"7155","BHMBRCBRG02","1194",379,2016-10-16 12:01:16,2016-10-16 12:00:00
"7156","BHMBRCBRG02","1194",477,2016-10-16 12:27:14,2016-10-16 12:30:00
"7157","BHMBRCBRG02","1194",594,2016-10-16 13:01:16,2016-10-16 13:00:00
"7158","BHMBRCBRG02","1194",675,2016-10-16 13:27:17,2016-10-16 13:30:00
"7159","BHMBRCBRG02","1194",776,2016-10-16 14:01:18,2016-10-16 14:00:00
"7160","BHMBRCBRG02","1194",810,2016-10-16 14:34:14,2016-10-16 14:30:00
"7161","BHMBRCBRG02","1194",827,2016-10-16 15:01:18,2016-10-16 15:00:00
"7162","BHMBRCBRG02","1194",765,2016-10-16 15:31:18,2016-10-16 15:30:00
"7163","BHMBRCBRG02","1194",672,2016-10-16 15:57:16,2016-10-16 16:00:00
"7164","BHMBRCBRG02","1194",545,2016-10-16 16:31:17,2016-10-16 16:30:00
"7165","BHMBRCBRG02","1194",66,2016-10-17 08:01:16,2016-10-17 08:00:00
"7166","BHMBRCBRG02","1194",89,2016-10-17 08:27:16,2016-10-17 08:30:00
"7167","BHMBRCBRG02","1194",124,2016-10-17 09:01:17,2016-10-17 09:00:00
"7168","BHMBRCBRG02","1194",145,2016-10-17 09:27:20,2016-10-17 09:30:00
"7169","BHMBRCBRG02","1194",211,2016-10-17 10:04:20,2016-10-17 10:00:00
"7170","BHMBRCBRG02","1194",279,2016-10-17 10:31:16,2016-10-17 10:30:00
"7171","BHMBRCBRG02","1194",363,2016-10-17 11:04:20,2016-10-17 11:00:00
"7172","BHMBRCBRG02","1194",440,2016-10-17 11:31:18,2016-10-17 11:30:00
"7173","BHMBRCBRG02","1194",493,2016-10-17 12:04:19,2016-10-17 12:00:00
"7174","BHMBRCBRG02","1194",531,2016-10-17 12:31:21,2016-10-17 12:30:00
"7175","BHMBRCBRG02","1194",553,2016-10-17 12:57:17,2016-10-17 13:00:00
"7176","BHMBRCBRG02","1194",571,2016-10-17 13:31:21,2016-10-17 13:30:00
"7177","BHMBRCBRG02","1194",566,2016-10-17 14:04:21,2016-10-17 14:00:00
"7178","BHMBRCBRG02","1194",555,2016-10-17 14:31:21,2016-10-17 14:30:00
"7179","BHMBRCBRG02","1194",524,2016-10-17 14:57:18,2016-10-17 15:00:00
"7180","BHMBRCBRG02","1194",469,2016-10-17 15:31:21,2016-10-17 15:30:00
"7181","BHMBRCBRG02","1194",450,2016-10-17 15:57:17,2016-10-17 16:00:00
"7182","BHMBRCBRG02","1194",410,2016-10-17 16:28:21,2016-10-17 16:30:00
"7183","BHMBRCBRG02","1194",82,2016-10-18 08:01:23,2016-10-18 08:00:00
"7184","BHMBRCBRG02","1194",105,2016-10-18 08:28:25,2016-10-18 08:30:00
"7185","BHMBRCBRG02","1194",151,2016-10-18 09:01:23,2016-10-18 09:00:00
"7186","BHMBRCBRG02","1194",181,2016-10-18 09:28:22,2016-10-18 09:30:00
"7187","BHMBRCBRG02","1194",258,2016-10-18 10:01:25,2016-10-18 10:00:00
"7188","BHMBRCBRG02","1194",316,2016-10-18 10:28:58,2016-10-18 10:30:00
"7189","BHMBRCBRG02","1194",429,2016-10-18 11:01:57,2016-10-18 11:00:00
"7190","BHMBRCBRG02","1194",503,2016-10-18 11:27:56,2016-10-18 11:30:00
"7191","BHMBRCBRG02","1194",582,2016-10-18 12:01:59,2016-10-18 12:00:00
"7192","BHMBRCBRG02","1194",623,2016-10-18 12:27:57,2016-10-18 12:30:00
"7193","BHMBRCBRG02","1194",649,2016-10-18 13:01:56,2016-10-18 13:00:00
"7194","BHMBRCBRG02","1194",651,2016-10-18 13:28:57,2016-10-18 13:30:00
"7195","BHMBRCBRG02","1194",648,2016-10-18 13:54:59,2016-10-18 14:00:00
"7196","BHMBRCBRG02","1194",595,2016-10-18 14:27:56,2016-10-18 14:30:00
"7197","BHMBRCBRG02","1194",559,2016-10-18 15:01:58,2016-10-18 15:00:00
"7198","BHMBRCBRG02","1194",519,2016-10-18 15:27:59,2016-10-18 15:30:00
"7199","BHMBRCBRG02","1194",479,2016-10-18 15:55:00,2016-10-18 16:00:00
"7200","BHMBRCBRG02","1194",424,2016-10-18 16:27:54,2016-10-18 16:30:00
"7201","BHMBRCBRG02","1194",79,2016-10-19 08:05:03,2016-10-19 08:00:00
"7202","BHMBRCBRG02","1194",90,2016-10-19 08:25:01,2016-10-19 08:30:00
"7203","BHMBRCBRG02","1194",116,2016-10-19 08:58:05,2016-10-19 09:00:00
"7204","BHMBRCBRG02","1194",176,2016-10-19 09:32:04,2016-10-19 09:30:00
"7205","BHMBRCBRG02","1194",232,2016-10-19 09:58:04,2016-10-19 10:00:00
"7206","BHMBRCBRG02","1194",289,2016-10-19 10:25:04,2016-10-19 10:30:00
"7207","BHMBRCBRG02","1194",372,2016-10-19 10:59:00,2016-10-19 11:00:00
"7208","BHMBRCBRG02","1194",429,2016-10-19 11:25:04,2016-10-19 11:30:00
"7209","BHMBRCBRG02","1194",512,2016-10-19 11:59:05,2016-10-19 12:00:00
"7210","BHMBRCBRG02","1194",547,2016-10-19 12:25:00,2016-10-19 12:30:00
"7211","BHMBRCBRG02","1194",581,2016-10-19 12:58:01,2016-10-19 13:00:00
"7212","BHMBRCBRG02","1194",589,2016-10-19 13:25:03,2016-10-19 13:30:00
"7213","BHMBRCBRG02","1194",579,2016-10-19 13:58:02,2016-10-19 14:00:00
"7214","BHMBRCBRG02","1194",567,2016-10-19 14:32:03,2016-10-19 14:30:00
"7215","BHMBRCBRG02","1194",543,2016-10-19 14:58:03,2016-10-19 15:00:00
"7216","BHMBRCBRG02","1194",528,2016-10-19 15:32:05,2016-10-19 15:30:00
"7217","BHMBRCBRG02","1194",497,2016-10-19 15:59:01,2016-10-19 16:00:00
"7218","BHMBRCBRG02","1194",450,2016-10-19 16:25:03,2016-10-19 16:30:00
"7219","BHMBRCBRG02","1194",85,2016-10-20 08:00:00,2016-10-20 08:00:00
"7220","BHMBRCBRG02","1194",112,2016-10-20 08:30:00,2016-10-20 08:30:00
"7221","BHMBRCBRG02","1194",148,2016-10-20 09:00:00,2016-10-20 09:00:00
"7222","BHMBRCBRG02","1194",195,2016-10-20 09:30:00,2016-10-20 09:30:00
"7223","BHMBRCBRG02","1194",275,2016-10-20 10:00:00,2016-10-20 10:00:00
"7224","BHMBRCBRG02","1194",376,2016-10-20 10:30:00,2016-10-20 10:30:00
"7225","BHMBRCBRG02","1194",484,2016-10-20 11:00:00,2016-10-20 11:00:00
"7226","BHMBRCBRG02","1194",569,2016-10-20 11:30:00,2016-10-20 11:30:00
"7227","BHMBRCBRG02","1194",652,2016-10-20 12:00:00,2016-10-20 12:00:00
"7228","BHMBRCBRG02","1194",706,2016-10-20 12:30:00,2016-10-20 12:30:00
"7229","BHMBRCBRG02","1194",758,2016-10-20 13:00:00,2016-10-20 13:00:00
"7230","BHMBRCBRG02","1194",777,2016-10-20 13:30:00,2016-10-20 13:30:00
"7231","BHMBRCBRG02","1194",781,2016-10-20 14:00:00,2016-10-20 14:00:00
"7232","BHMBRCBRG02","1194",761,2016-10-20 14:30:00,2016-10-20 14:30:00
"7233","BHMBRCBRG02","1194",718,2016-10-20 15:00:00,2016-10-20 15:00:00
"7234","BHMBRCBRG02","1194",668,2016-10-20 15:30:00,2016-10-20 15:30:00
"7235","BHMBRCBRG02","1194",612,2016-10-20 16:00:00,2016-10-20 16:00:00
"7236","BHMBRCBRG02","1194",564,2016-10-20 16:30:00,2016-10-20 16:30:00
"7237","BHMBRCBRG02","1194",100,2016-10-21 08:00:00,2016-10-21 08:00:00
"7238","BHMBRCBRG02","1194",124,2016-10-21 08:30:00,2016-10-21 08:30:00
"7239","BHMBRCBRG02","1194",165,2016-10-21 09:00:00,2016-10-21 09:00:00
"7240","BHMBRCBRG02","1194",225,2016-10-21 09:30:00,2016-10-21 09:30:00
"7241","BHMBRCBRG02","1194",334,2016-10-21 10:00:00,2016-10-21 10:00:00
"7242","BHMBRCBRG02","1194",445,2016-10-21 10:30:00,2016-10-21 10:30:00
"7243","BHMBRCBRG02","1194",560,2016-10-21 11:00:00,2016-10-21 11:00:00
"7244","BHMBRCBRG02","1194",657,2016-10-21 11:30:00,2016-10-21 11:30:00
"7245","BHMBRCBRG02","1194",747,2016-10-21 12:00:00,2016-10-21 12:00:00
"7246","BHMBRCBRG02","1194",812,2016-10-21 12:30:00,2016-10-21 12:30:00
"7247","BHMBRCBRG02","1194",864,2016-10-21 13:00:00,2016-10-21 13:00:00
"7248","BHMBRCBRG02","1194",892,2016-10-21 13:30:00,2016-10-21 13:30:00
"7249","BHMBRCBRG02","1194",897,2016-10-21 14:00:00,2016-10-21 14:00:00
"7250","BHMBRCBRG02","1194",872,2016-10-21 14:30:00,2016-10-21 14:30:00
"7251","BHMBRCBRG02","1194",829,2016-10-21 15:00:00,2016-10-21 15:00:00
"7252","BHMBRCBRG02","1194",783,2016-10-21 15:30:00,2016-10-21 15:30:00
"7253","BHMBRCBRG02","1194",720,2016-10-21 16:00:00,2016-10-21 16:00:00
"7254","BHMBRCBRG02","1194",662,2016-10-21 16:30:00,2016-10-21 16:30:00
"7255","BHMBRCBRG02","1194",71,2016-10-22 07:59:45,2016-10-22 08:00:00
"7256","BHMBRCBRG02","1194",74,2016-10-22 08:26:46,2016-10-22 08:30:00
"7257","BHMBRCBRG02","1194",92,2016-10-22 08:59:44,2016-10-22 09:00:00
"7258","BHMBRCBRG02","1194",137,2016-10-22 09:26:47,2016-10-22 09:30:00
